tariff.plan;payment.method;sex;age;activation.zone;activation.channel;vas1;vas2;q01.out.ch.peak;q01.out.dur.peak;q01.out.val.peak;q01.out.ch.offpeak;q01.out.dur.offpeak;q01.out.val.offpeak;q01.in.ch.tot;q01.in.dur.tot;q01.ch.sms;q01.ch.cc;q02.out.ch.peak;q02.out.dur.peak;q02.out.val.peak;q02.out.ch.offpeak;q02.out.dur.offpeak;q02.out.val.offpeak;q02.in.ch.tot;q02.in.dur.tot;q02.ch.sms;q02.ch.cc;q03.out.ch.peak;q03.out.dur.peak;q03.out.val.peak;q03.out.ch.offpeak;q03.out.dur.offpeak;q03.out.val.offpeak;q03.in.ch.tot;q03.in.dur.tot;q03.ch.sms;q03.ch.cc;q04.out.ch.peak;q04.out.dur.peak;q04.out.val.peak;q04.out.ch.offpeak;q04.out.dur.offpeak;q04.out.val.offpeak;q04.in.ch.tot;q04.in.dur.tot;q04.ch.sms;q04.ch.cc;q05.out.ch.peak;q05.out.dur.peak;q05.out.val.peak;q05.out.ch.offpeak;q05.out.dur.offpeak;q05.out.val.offpeak;q05.in.ch.tot;q05.in.dur.tot;q05.ch.sms;q05.ch.cc;q06.out.ch.peak;q06.out.dur.peak;q06.out.val.peak;q06.out.ch.offpeak;q06.out.dur.offpeak;q06.out.val.offpeak;q06.in.ch.tot;q06.in.dur.tot;q06.ch.sms;q06.ch.cc;q07.out.ch.peak;q07.out.dur.peak;q07.out.val.peak;q07.out.ch.offpeak;q07.out.dur.offpeak;q07.out.val.offpeak;q07.in.ch.tot;q07.in.dur.tot;q07.ch.sms;q07.ch.cc;q08.out.ch.peak;q08.out.dur.peak;q08.out.val.peak;q08.out.ch.offpeak;q08.out.dur.offpeak;q08.out.val.offpeak;q08.in.ch.tot;q08.in.dur.tot;q08.ch.sms;q08.ch.cc;q09.out.ch.peak;q09.out.dur.peak;q09.out.val.peak;q09.out.ch.offpeak;q09.out.dur.offpeak;q09.out.val.offpeak;q09.in.ch.tot;q09.in.dur.tot;q09.ch.sms;q09.ch.cc;y
7;Carta di Credito;B;28.45;3;5;Y;N;134;30058;1.932.835;0;0;0;177;21913;4;0;186;38906;1.505.678;0;0;0;225;38110;0;4;65;19338;666.885;0;0;0;90;22701;2;2;157;37162;1.214.614;0;0;0;186;39833;4;0;74;21992;76.824;0;0;0;81;8976;0;0;65;13683;471.076;0;0;0;90;9181;0;0;163;33271;1.199.549;0;0;0;111;13008;0;0;103;16394;590.073;0;0;0;59;5255;4;0;176;28651;1.109.102;0;0;0;156;29606;23;0;1106
7;Domiciliazione Bancaria;M;49.7;1;5;Y;N;196;34698;1.680.985;23;7884;208.804;513;35594;0;0;111;22228;1.061.794;14;8093;220.098;321;21389;0;0;180;25161;1.253.265;8;2919;6.088;435;28234;0;0;123;16226;817.453;21;2293;79.948;332;23395;0;0;192;26427;109.777;0;0;0;341;22148;0;0;219;29648;1.233.723;0;0;0;437;24236;0;0;159;27432;1.096.459;0;0;0;319;18360;0;0;67;11231;450.882;0;0;0;117;6893;0;0;223;39437;1.569.549;0;0;0;302;23069;0;0;3723
8;Domiciliazione Bancaria;B;15.63;1;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;Domiciliazione Bancaria;B;38.72;1;5;N;N;58;5675;46.068;39;5370;194.188;161;21610;0;0;46;2086;190.309;15;1077;42.866;82;10214;0;0;83;4146;368.451;22;1561;62.393;155;23504;0;0;110;9144;669.158;32;5104;162.286;159;20818;0;3;101;7711;498.355;0;0;0;149;19819;0;0;110;6289;435.807;0;0;0;137;22754;0;0;88;6706;434.495;0;0;0;120;19341;0;0;16;688;51.775;0;0;0;18;2600;0;0;68;5306;342.091;0;0;0;101;14611;0;0;30
6;Domiciliazione Bancaria;M;47.63;1;5;Y;N;147;11286;535.359;0;0;0;78;3825;0;0;185;12810;626.385;0;0;0;100;6588;0;0;201;15680;740.486;0;0;0;88;5524;0;0;220;14711;727.176;0;0;0;111;5785;2;2;254;20416;956.127;0;0;0;115;8721;0;1;424;36193;1.666.839;0;0;0;169;9535;6;0;357;26105;1.255.848;0;0;0;163;9385;0;1;251;20034;936.992;0;0;0;128;8745;8;0;422;36286;1.665.935;0;0;0;180;12447;0;0;1442
7;Carta di Credito;B;33.31;4;5;N;N;86;8080;502.797;0;0;0;148;14728;1;0;193;21727;1.312.482;0;0;0;216;20088;0;0;212;23631;1.429.682;0;0;0;256;24275;0;0;206;22048;1.339.219;0;0;0;189;14882;1;0;209;25218;150.682;0;0;0;206;21596;0;0;252;31112;1.852.164;0;0;0;248;28460;4;2;296;42716;2.367.573;0;0;0;238;29157;3;2;96;13249;549.433;0;0;0;39;5566;3;1;279;44279;1.791.873;0;0;0;166;26661;9;2;926
8;Domiciliazione Bancaria;B;21.18;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1620;104.696;0;0;0;27;915;0;1;46;3167;209.759;0;0;0;130;4143;0;0;74;4862;32.45;0;0;0;127;5243;0;0;89;7556;47.905;0;0;0;43;3967;0;0;111;8684;55.956;0;0;0;61;3383;0;1;522
8;Carta di Credito;M;23.93;3;5;N;N;0;0;0;0;0;0;0;0;0;0;4;651;37.484;0;0;0;0;0;1;0;301;28174;175.427;0;0;0;397;30994;27;1;203;26992;4.282.621;0;0;0;331;36692;22;0;124;11219;702.867;0;0;0;200;21460;5;3;161;16629;1.018.267;0;0;0;236;22041;5;1;224;24879;1.506.009;0;0;0;306;30206;10;0;182;18243;1.122.597;0;0;0;221;24120;23;0;183;17194;1.069.892;0;0;0;255;26777;22;1;315
6;Domiciliazione Bancaria;B;33.93;1;5;Y;N;132;6428;354.796;0;0;0;57;2674;0;0;137;8284;421.981;0;0;0;68;4044;0;0;186;11539;584.206;0;0;0;180;5404;0;0;228;14355;723.355;0;0;0;177;8392;0;0;193;11246;579.485;0;0;0;134;8816;0;0;182;12781;622.346;0;0;0;125;6832;0;0;180;17959;796.227;0;0;0;80;8349;0;3;119;13907;595.521;0;0;0;67;4067;0;0;185;10844;559.643;0;0;0;126;7628;0;0;491
8;Carta di Credito;M;23.04;3;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1088;70.486;0;0;0;59;2192;0;0;96;6211;417.354;0;0;0;331;20366;0;0;77;4408;305.371;0;0;0;221;13312;0;0;56;3156;219.546;0;0;0;129;8438;0;1;79;5425;359.537;0;0;0;205;17894;0;0;57;4428;28.573;0;0;0;104;6846;1;0;56;3523;238.324;0;0;0;110;9365;1;5;592
8;Carta di Credito;F;24.59;1;5;N;N;0;0;0;0;0;0;0;0;0;0;15;1671;101.096;0;0;0;22;685;2;2;15;1141;73.946;0;0;0;16;631;0;0;9;444;32.041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;2313;145.357;0;0;0;20;2568;0;0;5;533;32.475;0;0;0;14;1423;0;0;4;416;25.446;0;0;0;3;144;0;0;0
8;Domiciliazione Bancaria;B;30.75;1;5;N;N;29;2380;145.749;3;168;0.7365;43;5531;0;0;34;3364;198.779;5;769;24.702;50;7213;0;0;62;6389;374.886;2;583;16.878;66;10689;0;0;43;5955;334.132;1;9;0.126;38;6454;0;0;24;4091;234.378;0;0;0;50;7428;0;0;48;4352;272.519;0;0;0;46;5577;0;1;59;3813;256.302;0;0;0;70;8739;0;1;27;2917;177.346;0;0;0;19;4022;0;0;33;2535;163.975;0;0;0;63;10528;0;0;80
7;Domiciliazione Bancaria;B;33.04;1;5;N;N;344;24072;1.173.364;0;0;0;183;8555;8;0;246;19558;918.679;0;0;0;139;5361;7;2;216;14051;698.534;0;0;0;94;5124;0;0;214;14062;697.899;0;0;0;107;6306;3;1;89;7317;340.593;0;0;0;52;2798;1;1;210;13669;681.434;0;0;0;76;5359;0;0;238;20704;949.392;0;0;0;131;10021;0;1;146;12865;588.002;0;0;0;96;6716;1;0;176;17602;779.974;0;0;0;116;9701;0;1;436
7;Domiciliazione Bancaria;B;16.98;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;697;31.953;0;0;0;17;415;0;0;362
8;Carta di Credito;B;16.98;1;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;233;12.968;0;0;0;5;66;1;0;36
8;Bollettino Postale;M;15.14;4;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;Domiciliazione Bancaria;B;47.73;3;5;N;N;67;8059;380.742;5;508;18.071;101;6241;0;0;110;11124;491.682;0;0;0;107;8891;0;0;144;13692;613.014;0;0;0;142;11546;0;0;97;9418;420.262;0;0;0;74;5015;0;0;80;7474;336.637;0;0;0;64;4023;0;0;229;21843;97.881;0;0;0;171;10278;0;1;210;21911;960.476;0;0;0;106;7666;0;0;24;3548;145.372;0;0;0;9;218;0;0;206;22646;98.133;0;0;0;121;11135;0;0;1034
8;Carta di Credito;M;20;4;3;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;287;17.802;0;0;0;7;264;0;0;42;3781;236.083;0;0;0;116;9192;0;1;6;329;23.055;0;0;0;27;2014;0;0;16;758;55.354;0;0;0;75;3603;0;0;0
6;Bollettino Postale;B;48.49;3;5;N;N;365;37440;1.886.684;0;0;0;206;11871;0;0;402;43566;189.674;0;0;0;276;13921;0;0;584;53632;2.422.668;0;0;0;266;15219;0;0;323;27242;1.258.342;0;0;0;210;7723;0;0;315;26577;1.228.527;0;0;0;219;7661;0;0;538;50009;2.304.658;0;0;0;260;16843;0;0;368;36450;1.617.744;0;0;0;256;14341;0;0;310;28848;1.298.502;0;0;0;163;7271;0;0;474;42854;1.942.823;0;0;0;221;18428;0;0;775
8;Carta di Credito;F;34.22;3;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;58;0;0;0;0;0;0;0;0;2;46;0;0;0
7;Bollettino Postale;M;29.57;3;8;N;N;190;7373;557.799;29;2242;8.693;357;26628;7;1;147;5121;401.018;18;604;33.936;242;12872;8;0;193;7496;550.605;3;93;0.5464;387;29160;5;0;137;5180;317.513;0;0;0;231;10741;6;0;261;14267;752.374;0;0;0;369;26797;9;0;261;12500;692.279;0;0;0;462;37541;6;9;309;17678;91.888;0;0;0;357;26709;27;0;121;6144;333.776;0;0;0;76;6542;1;2;174;14179;660.528;0;0;0;121;9281;1;0;59
8;Carta di Credito;M;21.67;3;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;1185;9.479;0;0;0;78;6081;0;0;48;3035;205.075;0;0;0;44;3832;0;0;60;3152;223.471;0;0;0;87;6030;0;0;47;2378;170.369;0;0;0;31;2295;0;1;31;2014;135.198;0;0;0;32;2373;0;0;36
8;Bollettino Postale;B;44.65;4;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;5661;349.745;2;116;0.5015;69;4827;0;2;64;6842;398.963;0;0;0;73;5881;0;0;91;7471;455.381;2;270;0.8924;71;7970;0;1;15014
8;Bollettino Postale;B;32.95;1;7;Y;N;42;3324;185.568;0;0;0;28;1632;0;1;26;2027;130.457;0;0;0;81;5404;0;0;48;2595;182.552;0;0;0;83;5366;0;0;45;3706;235.324;0;0;0;61;5017;0;0;37;2986;191.192;0;0;0;92;4239;0;0;49;5460;330.352;0;0;0;98;10714;0;0;93;12739;74.768;0;0;0;249;24913;0;0;2;257;15.235;0;0;0;26;279;0;0;0;0;0;0;0;0;3;31;0;0;0
6;Carta di Credito;F;28.75;4;5;N;N;164;9747;499.553;0;0;0;91;5813;0;0;127;10061;471.938;0;0;0;82;5311;0;0;170;9159;486.776;0;0;0;111;7147;0;0;159;10319;509.681;0;0;0;53;6005;0;0;132;9093;443.182;0;0;0;53;2576;0;0;328;18067;95.041;0;0;0;118;7271;0;0;180;15080;697.263;0;0;0;53;4129;0;0;148;18252;772.098;0;0;0;138;17776;0;0;80;8809;380.949;0;0;0;102;11118;0;0;86
7;Carta di Credito;B;22.78;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;20768;886.524;0;0;0;87;4743;0;1;229;42625;1.684.021;0;0;0;144;9434;0;0;216;31471;1.292.588;0;0;0;166;15709;0;0;161;21357;892.081;0;0;0;170;13974;0;0;105;12903;546.938;0;0;0;146;12437;0;0;108;13881;583.286;0;0;0;141;12081;0;0;87
7;Carta di Credito;M;22.26;2;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3376;126.088;0;0;0;4;351;2;2;65;28691;1.042.122;0;0;0;34;4586;1;5;90;49914;1.789.177;0;0;0;19;4072;0;0;110;58049;2.086.259;0;0;0;20;3363;0;0;44;28290;1.006.817;0;0;0;8;1195;0;0;24;13931;498.205;0;0;0;4;569;0;0;0
7;Carta di Credito;M;17.63;2;3;N;Y;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;6904;319.341;0;0;0;79;8990;5;0;102
8;Domiciliazione Bancaria;B;21.67;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;3519;229.854;0;0;0;28;791;0;0;49;3998;255.424;0;0;0;59;2518;0;0;59;4969;315.514;0;0;0;66;4628;0;0;65;12896;727.838;0;0;0;55;3600;0;0;73;6938;429.826;0;0;0;37;2521;0;0;0
8;Domiciliazione Bancaria;B;46.09;1;5;N;N;11;252;23.633;0;0;0;5;159;0;0;2;140;0.8878;0;0;0;6;211;0;0;1;8;0.1441;0;0;0;4;219;0;2;5;169;13.826;0;0;0;2;57;0;0;1;34;0.2773;0;0;0;0;0;0;0;5;75;0.9007;0;0;0;3;40;0;0;9;357;27.584;0;0;0;4;151;0;0;3;90;0.7711;0;0;0;0;0;0;0;7;214;18.195;0;0;0;6;198;0;0;135
7;Carta di Credito;M;33.08;3;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;Carta di Credito;B;24.09;1;5;Y;N;0;0;0;0;0;0;0;0;0;0;69;11625;655.606;0;0;0;50;1581;4;0;290;37060;2.184.267;0;0;0;211;7328;0;0;175;14086;86.583;0;0;0;238;14884;2;2;111;8517;53.898;0;0;0;169;9669;3;0;157;11997;734.923;0;0;0;243;12985;0;0;156;7570;511.933;0;0;0;159;7964;0;0;84;5510;34.38;0;0;0;85;6824;2;0;171;32136;1.817.618;0;0;0;146;14907;49;0;252
7;Domiciliazione Bancaria;B;21.67;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;12341;552.655;0;0;0;135;10893;0;1;146;16494;711.321;0;0;0;144;14810;4;2;167;15865;710.634;0;0;0;180;15856;2;1;104;11003;481.343;0;0;0;70;5475;0;1;104;11700;50.4;0;0;0;92;8433;0;0;87
8;Carta di Credito;M;30.42;2;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;12540;737.867;106;12569;382.973;203;9738;125;7;71;9328;525.753;133;12618;351.919;253;14687;89;0;102;6412;570.127;91;16373;344.296;260;14141;47;4;172;23572;974.911;23;3107;68.054;183;10013;124;11;130;17787;663.348;0;0;0;132;7775;99;4;55;7712;329.231;0;0;0;1;25;12;0;166
8;Domiciliazione Bancaria;M;37.4;3;5;N;N;4;206;32.413;2;27;0.252;6;184;0;0;5;112;20.539;4;178;0.7122;2;78;0;0;11;737;59.367;5;174;0.8088;10;157;0;4;15;517;41.978;0;0;0;17;192;0;0;11;240;23.654;0;0;0;0;0;0;0;30;853;7.468;0;0;0;15;168;0;0;64;2882;213.751;0;0;0;13;292;0;0;39;4432;267.323;0;0;0;16;3033;0;0;21;784;61.846;0;0;0;4;43;0;1;47
3;Domiciliazione Bancaria;B;46.09;1;5;N;N;26;3212;18.312;0;0;0;7;415;0;0;22;6573;342.504;2;97;0.4534;6;365;0;0;28;10541;541.748;0;0;0;2;158;0;0;13;3263;172.176;1;43;0.2128;6;594;0;1;29;4111;229.958;2;165;0.6259;19;857;0;0;15;1614;94.005;4;567;18.541;3;297;0;0;22;2625;150.449;4;101;0.6698;5;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;Domiciliazione Bancaria;M;44.09;2;7;N;N;26;1719;11.048;9;381;1.898;60;1775;0;0;16;1727;100.544;3;36;0.4013;78;1514;0;0;41;4332;255.481;4;95;0.6549;38;1857;0;0;42;1780;134.584;0;0;0;46;4222;0;0;21;992;72.521;0;0;0;41;2798;0;0;25;1315;93.195;0;0;0;43;1642;0;3;18;1358;8.817;0;0;0;76;2143;0;1;18;905;64.965;0;0;0;46;1097;0;1;35;2533;165.932;0;0;0;25;2262;0;1;404
8;Carta di Credito;F;46.42;3;5;N;N;40;2268;151.658;5;159;0.817;20;1782;0;0;31;2283;143.095;5;259;11.744;27;3151;0;0;34;3193;190.459;1;17;0.1467;29;2268;0;0;41;3249;200.411;10;597;25.497;25;3097;0;0;30;2289;142.346;8;715;26.432;34;3309;0;0;20;2410;14.092;9;593;22.791;27;1427;0;0;51;5152;299.328;7;674;26.432;49;4746;0;0;54;8895;507.047;0;0;0;32;4830;0;0;42;3986;24.76;0;0;0;42;3785;0;0;409
8;Carta di Credito;M;14.81;2;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;Carta di Credito;M;23.4;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;20245;76.339;0;0;0;27;5033;2;2;375
7;Carta di Credito;B;22.98;3;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;9097;257.779;0;0;0;25;1937;34;0;76;12419;339.973;0;0;0;45;2275;47;0;39;13881;263.775;0;0;0;36;998;8;0;47;7997;259.096;0;0;0;32;1204;10;0;5;246;13.526;0;0;0;18;573;1;1;92;6090;275.545;0;0;0;28;1236;8;1;360
3;Bollettino Postale;B;52.55;3;5;N;N;8;996;3.673;10;706;17.053;72;3329;4;0;39;2733;11.675;32;1788;5.116;54;4654;0;0;28;3633;158.072;24;2088;52.472;88;5906;2;0;28;3777;180.373;27;2957;69.525;101;7013;2;0;52;4426;20.792;34;2674;62.311;100;6864;9;0;35;2935;13.118;27;1969;55.096;81;7400;0;1;26;3165;150.201;16;1527;36.075;49;3501;0;0;10;650;28.204;10;1005;23.612;27;2060;0;1;32;4316;183.652;10;2140;46.569;51;6290;0;0;2918
8;Domiciliazione Bancaria;B;36.55;1;5;N;N;9;501;33.668;0;0;0;0;0;0;0;23;1242;84.177;0;0;0;11;596;0;0;24;3907;214.856;0;0;0;14;769;0;0;19;1022;6.935;4;100;0.6673;4;450;0;0;33;1278;96.262;2;785;22.017;15;873;0;0;35;2344;150.181;3;88;0.5335;28;2972;0;0;26;1341;92.095;3;161;0.7189;25;1898;0;0;26;1312;9.068;0;0;0;2;34;0;0;31;1952;126.997;2;497;14.693;24;1734;0;0;1298
7;Carta di Credito;M;43.11;4;5;N;N;67;5118;419.482;44;2692;10.278;127;12713;0;0;94;10969;84.779;71;8656;270.944;181;18347;0;1;158;18611;970.211;15;937;36.885;235;18441;0;5;206;22699;984.171;0;0;0;174;11568;0;0;213;24166;1.041.286;0;0;0;213;15886;0;0;279;29211;1.280.854;0;0;0;221;17435;2;10;213;19094;864.719;0;0;0;200;18238;0;1;52;4290;199.502;0;0;0;37;3178;0;0;278;29283;1.282.301;0;0;0;185;14884;0;0;956
7;Bollettino Postale;B;16.78;2;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1311
8;Carta di Credito;M;19.5;1;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;663;42.226;0;0;0;13;297;0;0;30;4041;238.009;0;0;0;5;293;0;0;27;3184;191.006;0;0;0;15;491;0;0;79
8;Domiciliazione Bancaria;M;47.73;3;5;Y;N;98;7066;463.236;0;0;0;119;8449;2;2;104;6497;438.229;0;0;0;130;9125;11;1;135;7986;54.856;0;0;0;134;10824;11;0;151;7999;564.735;0;0;0;160;11351;1;0;157;11412;74.58;0;0;0;134;10588;12;3;214;15075;992.351;0;0;0;164;12532;22;0;294;19244;1.288.596;0;0;0;186;16470;8;0;143;8518;582.016;0;0;0;137;9440;11;0;184;11082;755.726;0;0;0;156;11143;12;0;415
7;Carta di Credito;M;22.49;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;11177;510.125;0;0;0;5;455;0;0;19;7371;270.112;0;0;0;3;51;1;3;33;13577;494.451;0;0;0;3;57;0;0;23;7630;283.049;0;0;0;19;414;0;0;21;6248;234.022;0;0;0;0;0;0;0;32;14896;539.258;0;0;0;1;5;0;0;362
8;Bollettino Postale;B;16.16;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;Domiciliazione Bancaria;M;32.13;1;5;N;N;129;12790;567.906;3;354;13.428;159;20638;9;22;102;9576;430.761;0;0;0;131;12317;14;6;148;14657;650.963;0;0;0;200;18593;28;3;127;15908;671.776;0;0;0;123;13589;19;2;153;15153;670.898;0;0;0;182;19535;8;4;117;10290;470.549;0;0;0;134;12966;9;2;88;9322;406.653;0;0;0;132;11752;4;2;72;5471;259.261;0;0;0;134;15327;2;0;88;8560;381.791;0;0;0;135;11348;4;10;203
8;Domiciliazione Bancaria;B;18.65;3;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;2978;205.255;0;0;0;38;2303;2;2;54;3738;246.262;0;0;0;46;2698;0;0;70
8;Carta di Credito;B;21.01;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;892;58.086;0;0;0;34;1536;0;1;85;5942;392.218;0;0;0;125;7687;0;1;86;6976;446.219;0;0;0;124;9975;0;2;48;3631;235.597;0;0;0;54;4778;0;0;90;5965;397.548;0;0;0;136;11039;0;0;273
8;Carta di Credito;B;22.49;3;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1742;104.743;0;0;0;5;34;0;0;14;891;60.116;0;0;0;2;23;0;0;10;1177;70.631;0;0;0;1;0;0;0;12;1368;82.483;0;0;0;7;82;0;0;7;333;24.294;0;0;0;3;60;0;0;18;1241;82.168;0;0;0;1;31;0;0;0
7;Carta di Credito;M;43.44;1;5;Y;N;53;4571;394.573;180;18563;807.739;138;10974;0;0;39;1668;154.431;100;6327;281.856;177;13627;0;0;126;9207;760.261;158;12693;515.615;289;19635;0;2;87;5483;465.111;142;8870;389.749;258;19113;0;0;72;4352;37.221;180;11901;519.086;242;12957;0;1;53;3574;299.333;85;5313;227.386;190;7673;10;4;34;3171;25.215;62;4252;172.094;113;8734;12;2;14;1575;122.256;34;6618;203.293;169;4000;6;0;29;2870;204.718;88;12730;509.614;64;4529;0;1;22701
7;Carta di Credito;B;14.98;1;3;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
